item_id,order_id,product_id,quantity,unit_price,discount_percent
ITEM000926,ORD00902,PROD0281,1,55369.07,8.02
ITEM000927,ORD01481,PROD0492,5,9798.0,48.56
ITEM000928,ORD00095,PROD0400,4,47163.22,49.35
ITEM000929,ORD01201,PROD0385,1,14204.55,31.98
ITEM000930,ORD00566,PROD0551,3,23138.76,14.21
ITEM000931,ORD00967,PROD0138,1,56369.88,38.76
ITEM000932,ORD00848,PROD0156,2,40495.86,28.7
ITEM000933,ORD01151,PROD0091,4,26850.3,28.64
ITEM000934,ORD01354,PROD0267,5,7485.53,14.57
ITEM000935,ORD00045,PROD0144,1,37999.0,34.96
ITEM000936,ORD00643,PROD0370,4,67492.75,10.74
ITEM000937,ORD00658,PROD0480,2,48094.4,16.65
ITEM000938,ORD01388,PROD0266,3,2317.76,46.63
ITEM000939,ORD00288,PROD0123,4,47996.23,40.3
ITEM000940,ORD00099,PROD0542,1,25219.12,25.61
ITEM000941,ORD00034,PROD0580,4,61872.59,47.99
ITEM000942,ORD00670,PROD0552,4,8239.64,16.69
ITEM000943,ORD00138,PROD0078,5,46795.86,27.91
ITEM000944,ORD00231,PROD0545,2,24863.16,42.31
ITEM000945,ORD00180,PROD0588,4,29714.98,49.65
ITEM000946,ORD00150,PROD0442,3,57245.24,44.47
ITEM000947,ORD00312,PROD0339,1,38845.17,28.76
ITEM000948,ORD00930,PROD0541,4,91629.58,20.07
ITEM000949,ORD00602,PROD0007,5,27790.9,0.94
ITEM000950,ORD00462,PROD0331,4,52474.41,42.78
ITEM000951,ORD01197,PROD0335,5,42390.51,33.27
ITEM000952,ORD01177,PROD0364,5,715.44,38.65
ITEM000953,ORD00423,PROD0316,2,745.84,26.67
ITEM000954,ORD00081,PROD0131,5,15850.38,3.46
ITEM000955,ORD00646,PROD0236,2,57637.7,8.16
ITEM000956,ORD00556,PROD0239,2,52763.87,1.36
ITEM000957,ORD00901,PROD0127,4,37193.71,43.38
ITEM000958,ORD00428,PROD0390,1,4599.47,19.96
ITEM000959,ORD00422,PROD0390,5,5612.72,4.64
ITEM000960,ORD00359,PROD0519,5,17719.51,6.09
ITEM000961,ORD00430,PROD0124,4,87699.18,17.92
ITEM000962,ORD00649,PROD0426,2,60136.59,4.54
ITEM000963,ORD01039,PROD0369,4,5618.57,5.6
ITEM000964,ORD00936,PROD0017,1,60672.16,21.0
ITEM000965,ORD00205,PROD0364,3,1128.18,41.83
ITEM000966,ORD00890,PROD0308,2,36076.28,4.22
ITEM000967,ORD01319,PROD0400,4,39666.27,48.21
ITEM000968,ORD01495,PROD0332,1,41570.66,12.45
ITEM000969,ORD01157,PROD0010,2,62448.02,7.01
ITEM000970,ORD00963,PROD0040,1,55420.38,10.49
ITEM000971,ORD01354,PROD0301,3,52494.59,41.16
ITEM000972,ORD00859,PROD0177,2,93456.96,48.27
ITEM000973,ORD01370,PROD0186,3,44494.63,5.47
ITEM000974,ORD00333,PROD0031,4,41335.59,20.18
ITEM000975,ORD00765,PROD0272,5,39781.12,39.16
ITEM000976,ORD00680,PROD0030,4,43674.1,43.6
ITEM000977,ORD00835,PROD0048,5,50144.85,29.93
ITEM000978,ORD01076,PROD0174,2,28588.4,17.43
ITEM000979,ORD00457,PROD0095,4,61212.61,5.62
ITEM000980,ORD00975,PROD0476,4,57688.44,26.84
ITEM000981,ORD00276,PROD0001,3,46397.26,44.98
ITEM000982,ORD00527,PROD0132,3,2087.2,18.28
ITEM000983,ORD01257,PROD0099,4,36418.34,41.55
ITEM000984,ORD01170,PROD0201,2,35227.28,6.49
ITEM000985,ORD00293,PROD0231,1,8594.15,35.86
ITEM000986,ORD00579,PROD0108,2,33978.41,9.23
ITEM000987,ORD01351,PROD0309,3,46775.65,23.11
ITEM000988,ORD01210,PROD0533,5,80726.8,44.18
ITEM000989,ORD00270,PROD0336,4,16772.63,7.26
ITEM000990,ORD00071,PROD0395,1,61696.99,48.98
ITEM000991,ORD00030,PROD0147,1,26915.12,11.89
ITEM000992,ORD00813,PROD0331,1,68590.46,24.19
ITEM000993,ORD00705,PROD0193,5,27915.85,49.63
ITEM000994,ORD00929,PROD0270,5,6471.93,37.25
ITEM000995,ORD01343,PROD0527,3,58940.84,44.63
ITEM000996,ORD00523,PROD0350,4,75904.79,22.82
ITEM000997,ORD00198,PROD0351,5,54406.09,39.1
ITEM000998,ORD00874,PROD0027,5,31943.68,11.36
ITEM000999,ORD00937,PROD0114,1,64399.19,14.79
ITEM001000,ORD00712,PROD0315,4,72074.04,49.22
ITEM001001,ORD00170,PROD0517,2,61603.58,47.06
ITEM001002,ORD01047,PROD0200,2,45411.0,11.09
ITEM001003,ORD00035,PROD0204,3,52607.92,39.0
ITEM001004,ORD01153,PROD0544,5,42029.75,26.66
ITEM001005,ORD01105,PROD0236,5,56223.08,7.94
ITEM001006,ORD01394,PROD0170,5,17594.11,46.53
ITEM001007,ORD01467,PROD0156,5,48371.05,30.48
ITEM001008,ORD00415,PROD0286,1,31609.07,47.44
ITEM001009,ORD00608,PROD0400,5,70300.4,44.69
ITEM001010,ORD00959,PROD0330,2,70899.88,15.0
ITEM001011,ORD00154,PROD0258,5,7134.78,10.44
ITEM001012,ORD01256,PROD0069,1,1000.93,7.02
ITEM001013,ORD00985,PROD0165,2,40526.5,7.97
ITEM001014,ORD00859,PROD0401,5,48537.55,41.72
ITEM001015,ORD00145,PROD0232,3,2726.68,20.07
ITEM001016,ORD01487,PROD0600,2,14200.24,7.12
ITEM001017,ORD00565,PROD0336,1,19524.17,26.03
ITEM001018,ORD01074,PROD0106,5,38593.43,33.02
ITEM001019,ORD00612,PROD0128,5,57853.97,22.72
ITEM001020,ORD00145,PROD0350,3,82660.08,2.05
ITEM001021,ORD00524,PROD0116,4,55351.02,8.42
ITEM001022,ORD01454,PROD0499,3,32594.02,5.15
ITEM001023,ORD01499,PROD0372,2,15988.62,33.25
ITEM001024,ORD01437,PROD0443,4,57143.88,5.26
ITEM001025,ORD00574,PROD0283,3,27731.91,16.44
ITEM001026,ORD01366,PROD0258,3,4926.69,5.06
ITEM001027,ORD00995,PROD0249,5,26420.85,29.55
ITEM001028,ORD01364,PROD0273,1,38150.69,41.31
ITEM001029,ORD01000,PROD0575,5,76189.76,18.79
ITEM001030,ORD01063,PROD0392,1,26674.84,29.52
ITEM001031,ORD01317,PROD0101,5,14756.75,48.34
ITEM001032,ORD00489,PROD0370,5,64934.09,45.19
ITEM001033,ORD00864,PROD0404,1,32001.0,39.41
ITEM001034,ORD00944,PROD0588,5,20426.19,19.93
ITEM001035,ORD01287,PROD0443,1,64265.76,9.04
ITEM001036,ORD01292,PROD0337,1,12682.0,20.61
ITEM001037,ORD00059,PROD0468,3,54291.41,34.15
ITEM001038,ORD00722,PROD0255,3,51072.99,2.39
ITEM001039,ORD00939,PROD0270,2,5574.46,38.54
ITEM001040,ORD01121,PROD0330,4,72058.76,39.05
ITEM001041,ORD00353,PROD0512,1,26191.62,30.82
ITEM001042,ORD00467,PROD0325,3,8540.19,36.1
ITEM001043,ORD01310,PROD0416,3,28137.16,31.97
ITEM001044,ORD00784,PROD0208,3,35018.55,24.27
ITEM001045,ORD00691,PROD0449,3,7874.67,47.97
ITEM001046,ORD00662,PROD0017,1,53468.4,15.53
ITEM001047,ORD01037,PROD0574,3,15108.41,26.91
ITEM001048,ORD00816,PROD0078,2,46839.3,35.58
ITEM001049,ORD01359,PROD0415,3,16621.04,17.01
ITEM001050,ORD00725,PROD0407,2,90328.1,5.18
ITEM001051,ORD00602,PROD0584,1,13988.19,11.24
ITEM001052,ORD00084,PROD0252,5,17029.66,49.63
ITEM001053,ORD00054,PROD0507,2,79340.45,49.16
ITEM001054,ORD00503,PROD0232,4,3742.1,10.8
ITEM001055,ORD00026,PROD0304,2,97493.28,42.88
ITEM001056,ORD00990,PROD0450,4,60261.24,49.92
ITEM001057,ORD00394,PROD0423,2,89253.96,29.04
ITEM001058,ORD01285,PROD0590,4,44603.07,35.34
ITEM001059,ORD00746,PROD0270,4,6200.78,45.0
ITEM001060,ORD00481,PROD0328,5,31219.58,47.9
ITEM001061,ORD00276,PROD0330,2,73599.41,28.95
ITEM001062,ORD00198,PROD0520,4,24146.65,5.24
ITEM001063,ORD01238,PROD0234,3,41598.17,32.25
ITEM001064,ORD01135,PROD0230,4,38033.48,41.83
ITEM001065,ORD00943,PROD0449,4,7222.6,3.23
ITEM001066,ORD00351,PROD0023,5,69217.71,32.51
ITEM001067,ORD00712,PROD0489,2,9577.77,17.72
ITEM001068,ORD01473,PROD0283,5,21950.93,44.83
ITEM001069,ORD00057,PROD0503,4,44195.09,47.14
ITEM001070,ORD00812,PROD0221,4,28074.3,34.86
ITEM001071,ORD00624,PROD0339,2,49586.03,43.8
ITEM001072,ORD00834,PROD0148,5,72552.47,29.34
ITEM001073,ORD00014,PROD0055,3,44891.27,38.73
ITEM001074,ORD00146,PROD0066,5,29314.34,8.06
ITEM001075,ORD00399,PROD0255,5,61106.39,49.48
ITEM001076,ORD00372,PROD0031,4,56538.74,16.59
ITEM001077,ORD00193,PROD0414,5,37280.8,34.27
ITEM001078,ORD00835,PROD0391,4,17299.7,17.16
ITEM001079,ORD00197,PROD0319,3,28146.5,21.52
ITEM001080,ORD00517,PROD0512,1,23680.22,20.07
ITEM001081,ORD00465,PROD0360,1,70280.36,37.59
ITEM001082,ORD01073,PROD0264,1,17875.06,3.05
ITEM001083,ORD01141,PROD0061,3,34094.92,0.09
ITEM001084,ORD01084,PROD0013,1,54605.48,15.31
ITEM001085,ORD01164,PROD0577,3,16342.02,47.79
ITEM001086,ORD00387,PROD0511,2,21567.6,48.79
ITEM001087,ORD00199,PROD0159,5,29991.61,8.85
ITEM001088,ORD00903,PROD0182,5,23562.58,40.95
ITEM001089,ORD00063,PROD0040,5,64320.58,39.68
ITEM001090,ORD00247,PROD0320,3,46251.84,34.15
ITEM001091,ORD01209,PROD0531,2,50692.59,24.88
ITEM001092,ORD01236,PROD0159,5,40246.21,46.89
ITEM001093,ORD01349,PROD0562,4,41811.71,47.2
ITEM001094,ORD01370,PROD0568,1,18279.9,18.28
ITEM001095,ORD00491,PROD0503,2,46256.05,2.08
ITEM001096,ORD00121,PROD0492,5,7649.21,25.99
ITEM001097,ORD01359,PROD0329,5,25728.97,35.11
ITEM001098,ORD01069,PROD0404,5,38033.97,14.13
ITEM001099,ORD00278,PROD0459,2,51024.73,31.32
ITEM001100,ORD00828,PROD0446,4,42444.77,1.19
ITEM001101,ORD00214,PROD0330,5,62239.04,19.44
ITEM001102,ORD01020,PROD0295,1,53728.01,2.08
ITEM001103,ORD00183,PROD0315,5,85620.07,28.56
ITEM001104,ORD00356,PROD0322,1,2095.72,2.36
ITEM001105,ORD00621,PROD0395,2,48159.83,26.89
ITEM001106,ORD01402,PROD0445,5,51133.14,8.91
ITEM001107,ORD00760,PROD0046,2,28538.06,47.5
ITEM001108,ORD00454,PROD0328,1,38275.99,24.76
ITEM001109,ORD01170,PROD0016,1,60768.68,10.3
ITEM001110,ORD01412,PROD0120,3,51564.09,12.02
ITEM001111,ORD00678,PROD0182,4,35209.59,18.59
ITEM001112,ORD00824,PROD0046,2,29467.5,12.31
ITEM001113,ORD01370,PROD0265,4,47571.87,35.51
ITEM001114,ORD01283,PROD0318,2,56573.19,32.67
ITEM001115,ORD00559,PROD0420,1,57816.24,20.68
ITEM001116,ORD00570,PROD0195,4,45518.52,0.52
ITEM001117,ORD01419,PROD0405,1,75993.16,22.46
ITEM001118,ORD01358,PROD0229,1,36409.46,5.76
ITEM001119,ORD01001,PROD0069,2,890.46,8.37
ITEM001120,ORD00526,PROD0408,3,75203.1,14.24
ITEM001121,ORD01168,PROD0268,1,29074.2,19.75
ITEM001122,ORD00414,PROD0089,5,64547.33,10.04
ITEM001123,ORD01062,PROD0037,4,24373.04,5.57
ITEM001124,ORD00078,PROD0398,2,50965.38,34.68
ITEM001125,ORD00139,PROD0248,4,36235.67,21.91
ITEM001126,ORD00293,PROD0453,5,24948.85,33.14
ITEM001127,ORD01032,PROD0194,2,43837.01,2.19
ITEM001128,ORD00030,PROD0157,3,88215.87,12.54
ITEM001129,ORD00360,PROD0359,4,44439.22,32.21
ITEM001130,ORD00802,PROD0390,2,5977.37,25.28
ITEM001131,ORD00462,PROD0189,2,15623.84,36.06
ITEM001132,ORD00052,PROD0452,1,29361.81,30.08
ITEM001133,ORD00590,PROD0571,2,8021.49,48.21
ITEM001134,ORD00117,PROD0115,1,29169.81,26.71
ITEM001135,ORD01267,PROD0174,3,34431.24,7.17
ITEM001136,ORD00213,PROD0240,1,51466.87,28.14
ITEM001137,ORD00794,PROD0581,1,27743.47,38.11
ITEM001138,ORD00073,PROD0578,5,11010.71,32.44
ITEM001139,ORD00976,PROD0586,4,54342.46,30.8
ITEM001140,ORD00921,PROD0244,4,27500.42,17.26
ITEM001141,ORD01304,PROD0466,4,82987.09,7.66
ITEM001142,ORD01099,PROD0369,2,5196.93,31.85
ITEM001143,ORD00358,PROD0398,3,82123.47,18.4
ITEM001144,ORD00043,PROD0443,3,61046.1,23.0
ITEM001145,ORD01456,PROD0555,2,83154.51,6.25
ITEM001146,ORD01284,PROD0362,2,30768.76,21.06
ITEM001147,ORD00856,PROD0472,4,59208.75,19.42
ITEM001148,ORD00745,PROD0346,3,22410.08,6.66
ITEM001149,ORD01086,PROD0211,2,556.91,9.55
ITEM001150,ORD00399,PROD0373,4,59196.9,38.2
ITEM001151,ORD00837,PROD0384,3,64218.52,7.07
ITEM001152,ORD00223,PROD0556,4,6373.92,41.64
ITEM001153,ORD01278,PROD0423,1,61293.96,16.88
ITEM001154,ORD00321,PROD0394,5,63883.56,47.16
ITEM001155,ORD00049,PROD0212,4,1113.54,8.62
ITEM001156,ORD01394,PROD0577,2,14629.6,28.75
ITEM001157,ORD00406,PROD0155,4,43396.86,12.28
ITEM001158,ORD00268,PROD0499,3,41283.43,38.17
ITEM001159,ORD01087,PROD0037,1,28788.19,4.29
ITEM001160,ORD00018,PROD0055,3,51468.75,15.66
ITEM001161,ORD00731,PROD0208,2,36736.97,15.38
ITEM001162,ORD00136,PROD0372,5,16293.51,29.17
ITEM001163,ORD00915,PROD0487,3,64231.97,14.49
ITEM001164,ORD00208,PROD0576,2,3002.09,7.6
ITEM001165,ORD00851,PROD0122,5,73534.08,20.48
ITEM001166,ORD01151,PROD0566,4,32305.03,14.06
ITEM001167,ORD00511,PROD0117,2,4527.03,4.85
ITEM001168,ORD00081,PROD0139,4,58467.64,23.84
ITEM001169,ORD00041,PROD0372,4,13814.06,9.09
ITEM001170,ORD00041,PROD0504,5,60831.87,16.99
ITEM001171,ORD00175,PROD0379,1,62333.01,31.2
ITEM001172,ORD01388,PROD0404,2,27182.43,46.75
ITEM001173,ORD01370,PROD0202,3,4131.23,39.64
ITEM001174,ORD00171,PROD0364,5,1147.87,24.74
ITEM001175,ORD01274,PROD0428,2,26652.29,12.64
ITEM001176,ORD01052,PROD0287,5,19372.95,1.17
ITEM001177,ORD00653,PROD0171,1,50846.93,35.03
ITEM001178,ORD00539,PROD0460,4,3962.83,13.64
ITEM001179,ORD01345,PROD0470,1,4856.54,1.57
ITEM001180,ORD01279,PROD0011,5,38472.1,19.03
ITEM001181,ORD00963,PROD0390,4,3467.32,33.6
ITEM001182,ORD01428,PROD0385,3,17052.13,25.63
ITEM001183,ORD00870,PROD0417,3,34562.26,17.31
ITEM001184,ORD00536,PROD0566,2,28758.15,13.33
ITEM001185,ORD00922,PROD0087,3,28443.34,44.79
ITEM001186,ORD00048,PROD0132,1,1627.88,8.86
ITEM001187,ORD00134,PROD0158,5,71598.75,38.94
ITEM001188,ORD00155,PROD0010,1,70263.93,17.06
ITEM001189,ORD01265,PROD0073,2,76243.59,48.28
ITEM001190,ORD00944,PROD0339,1,50767.73,2.81
ITEM001191,ORD00285,PROD0205,1,26199.85,35.91
ITEM001192,ORD00188,PROD0004,4,67045.61,11.65
ITEM001193,ORD00103,PROD0082,4,6147.97,26.47
ITEM001194,ORD00975,PROD0203,4,69662.35,9.3
ITEM001195,ORD00590,PROD0063,4,57838.29,0.32
ITEM001196,ORD00361,PROD0203,3,52069.72,27.1
ITEM001197,ORD00388,PROD0127,1,42046.2,42.43
ITEM001198,ORD00467,PROD0167,4,54116.14,29.62
ITEM001199,ORD01232,PROD0423,5,80315.76,10.91
ITEM001200,ORD00514,PROD0354,2,9435.48,32.74
ITEM001201,ORD01400,PROD0258,3,7460.04,3.23
ITEM001202,ORD00129,PROD0506,3,14513.81,3.02
ITEM001203,ORD00881,PROD0082,4,4918.85,37.21
ITEM001204,ORD00181,PROD0327,5,43417.22,45.72
ITEM001205,ORD01430,PROD0068,5,61878.3,41.99
ITEM001206,ORD00924,PROD0367,4,49117.37,15.01
ITEM001207,ORD01002,PROD0321,5,50126.11,9.51
ITEM001208,ORD01203,PROD0175,1,28779.38,20.49
ITEM001209,ORD00946,PROD0333,4,74644.15,44.95
ITEM001210,ORD00927,PROD0157,2,83061.67,19.28
ITEM001211,ORD00051,PROD0143,3,3650.06,43.51
ITEM001212,ORD00306,PROD0410,3,40789.53,39.57
ITEM001213,ORD01356,PROD0177,2,78590.78,9.2
ITEM001214,ORD00195,PROD0017,4,64165.72,13.54
ITEM001215,ORD00406,PROD0023,4,66887.8,15.18
ITEM001216,ORD01126,PROD0285,2,61912.94,30.34
ITEM001217,ORD01023,PROD0444,4,51885.13,7.99
ITEM001218,ORD01364,PROD0062,3,71111.41,3.35
ITEM001219,ORD00663,PROD0489,5,11257.56,11.76
ITEM001220,ORD01013,PROD0222,4,76321.55,47.84
ITEM001221,ORD01294,PROD0163,3,67210.47,34.2
ITEM001222,ORD00879,PROD0125,5,52909.87,14.09
ITEM001223,ORD01485,PROD0383,2,58528.97,48.52
ITEM001224,ORD00130,PROD0019,4,67946.69,12.31
ITEM001225,ORD00669,PROD0240,3,59576.65,45.09
ITEM001226,ORD00976,PROD0288,5,67847.45,39.69
ITEM001227,ORD01431,PROD0200,2,48173.69,39.08
ITEM001228,ORD01173,PROD0235,5,6280.54,40.67
ITEM001229,ORD00511,PROD0501,5,7971.68,0.97
ITEM001230,ORD01047,PROD0098,4,37013.6,31.18
ITEM001231,ORD00167,PROD0542,4,19900.67,45.02
ITEM001232,ORD01491,PROD0273,1,28734.43,38.87
ITEM001233,ORD00566,PROD0147,3,27077.24,2.95
ITEM001234,ORD00506,PROD0229,1,30333.14,41.24
ITEM001235,ORD00989,PROD0576,2,2836.46,47.83
ITEM001236,ORD00993,PROD0322,5,2512.02,10.0
ITEM001237,ORD01323,PROD0193,5,31335.7,14.78
ITEM001238,ORD00125,PROD0200,5,44504.55,14.12
ITEM001239,ORD00771,PROD0434,1,15581.4,10.21
ITEM001240,ORD00607,PROD0026,1,27523.16,38.12
ITEM001241,ORD00162,PROD0378,4,64694.66,49.65
ITEM001242,ORD00915,PROD0392,5,20171.21,22.21
ITEM001243,ORD00644,PROD0111,3,61099.25,9.89
ITEM001244,ORD01243,PROD0465,3,58220.26,6.43
ITEM001245,ORD00035,PROD0127,1,62304.01,27.63
ITEM001246,ORD00756,PROD0146,3,5391.62,18.75
ITEM001247,ORD00053,PROD0445,3,47371.91,16.33
ITEM001248,ORD00071,PROD0290,3,39584.79,28.43
ITEM001249,ORD01048,PROD0058,2,15551.85,46.35
ITEM001250,ORD00287,PROD0156,1,38997.9,47.01
ITEM001251,ORD00482,PROD0095,3,60773.07,16.91
ITEM001252,ORD00846,PROD0352,1,23059.42,27.26
ITEM001253,ORD01075,PROD0427,4,56521.99,27.4
ITEM001254,ORD00184,PROD0213,4,17167.42,38.14
ITEM001255,ORD00535,PROD0233,2,49969.34,34.18
ITEM001256,ORD00050,PROD0054,2,59030.45,2.11
ITEM001257,ORD00477,PROD0157,2,73006.74,16.15
ITEM001258,ORD01300,PROD0406,1,40273.32,14.48
ITEM001259,ORD00049,PROD0425,5,37778.35,10.01
ITEM001260,ORD00074,PROD0214,2,1552.05,0.36
ITEM001261,ORD01438,PROD0083,5,17648.35,25.46
ITEM001262,ORD00337,PROD0407,2,57921.68,0.37
ITEM001263,ORD01286,PROD0289,3,23438.54,25.54
ITEM001264,ORD00328,PROD0207,5,740.05,9.79
ITEM001265,ORD00534,PROD0403,1,22768.27,22.58
ITEM001266,ORD00913,PROD0525,4,537.1,5.63
ITEM001267,ORD00794,PROD0110,2,5937.22,28.51
ITEM001268,ORD00612,PROD0220,5,36547.3,18.05
ITEM001269,ORD00112,PROD0236,5,85507.07,42.18
ITEM001270,ORD00445,PROD0524,1,52464.9,10.82
ITEM001271,ORD00371,PROD0342,2,58329.81,36.0
ITEM001272,ORD01475,PROD0336,4,23173.55,30.09
ITEM001273,ORD00339,PROD0504,4,69261.08,14.27
ITEM001274,ORD01367,PROD0255,1,56288.68,44.22
ITEM001275,ORD00064,PROD0052,1,5308.39,46.51
ITEM001276,ORD00622,PROD0456,4,60673.78,48.06
ITEM001277,ORD00200,PROD0055,3,35659.87,9.54
ITEM001278,ORD00867,PROD0382,1,30475.86,32.68
ITEM001279,ORD00610,PROD0036,1,14326.4,13.14
ITEM001280,ORD00420,PROD0124,1,93938.56,46.6
ITEM001281,ORD00358,PROD0015,1,34403.55,11.74
ITEM001282,ORD01188,PROD0571,3,8765.75,35.14
ITEM001283,ORD00983,PROD0065,2,59507.46,19.88
ITEM001284,ORD00773,PROD0031,1,49837.06,41.52
ITEM001285,ORD00845,PROD0180,1,16685.01,2.2
ITEM001286,ORD00130,PROD0288,3,84260.99,10.13
ITEM001287,ORD00548,PROD0025,3,13749.06,9.4
ITEM001288,ORD01413,PROD0459,1,74694.62,2.21
ITEM001289,ORD01154,PROD0446,5,70741.83,24.43
ITEM001290,ORD00475,PROD0049,3,44002.85,29.9
ITEM001291,ORD00935,PROD0484,5,5491.54,32.93
ITEM001292,ORD00761,PROD0565,5,8153.37,36.76
ITEM001293,ORD00711,PROD0417,2,45989.9,18.61
ITEM001294,ORD00712,PROD0300,2,37602.13,37.58
ITEM001295,ORD01013,PROD0556,4,6625.14,21.59
ITEM001296,ORD01234,PROD0260,2,51794.69,17.93
ITEM001297,ORD00956,PROD0462,5,10739.63,8.21
ITEM001298,ORD00088,PROD0352,5,28786.26,49.14
ITEM001299,ORD00298,PROD0350,5,70602.33,37.24
ITEM001300,ORD01175,PROD0143,2,4658.87,19.82
ITEM001301,ORD00859,PROD0115,5,31565.96,25.98
ITEM001302,ORD01179,PROD0005,3,32774.79,33.23
ITEM001303,ORD00338,PROD0233,3,66876.68,16.27
ITEM001304,ORD00765,PROD0562,4,36373.59,40.97
ITEM001305,ORD00449,PROD0591,3,16102.82,34.39
ITEM001306,ORD00218,PROD0232,4,2757.22,34.7
ITEM001307,ORD00386,PROD0001,5,55239.6,24.76
ITEM001308,ORD00148,PROD0314,2,35677.27,15.14
ITEM001309,ORD00429,PROD0555,1,81802.08,9.55
ITEM001310,ORD00034,PROD0032,3,36925.29,9.29
ITEM001311,ORD01394,PROD0074,1,31149.35,47.55
ITEM001312,ORD00865,PROD0367,4,38018.92,29.88
ITEM001313,ORD00703,PROD0398,3,55837.79,21.43
ITEM001314,ORD01208,PROD0490,5,42807.55,33.96
ITEM001315,ORD00065,PROD0512,3,26490.13,12.79
ITEM001316,ORD00970,PROD0393,5,26063.37,21.14
ITEM001317,ORD01203,PROD0360,4,99748.73,19.0
ITEM001318,ORD00999,PROD0089,4,46003.91,4.6
ITEM001319,ORD00503,PROD0097,4,53943.05,16.87
ITEM001320,ORD01237,PROD0481,1,47397.65,27.63
ITEM001321,ORD01442,PROD0463,2,49135.96,4.75
ITEM001322,ORD01401,PROD0132,5,2316.45,39.04
ITEM001323,ORD01037,PROD0456,1,53624.33,23.16
ITEM001324,ORD01428,PROD0579,4,80464.79,26.78
ITEM001325,ORD01484,PROD0050,3,19848.38,34.91
ITEM001326,ORD01006,PROD0179,4,16648.78,8.14
ITEM001327,ORD00595,PROD0340,4,35542.79,7.74
ITEM001328,ORD00158,PROD0204,4,51424.19,0.28
ITEM001329,ORD01340,PROD0181,4,31505.41,9.13
ITEM001330,ORD00697,PROD0598,4,53321.67,22.23
ITEM001331,ORD01436,PROD0119,1,58325.66,6.6
ITEM001332,ORD01240,PROD0577,1,13034.79,18.33
ITEM001333,ORD01432,PROD0441,1,12063.5,44.88
ITEM001334,ORD00755,PROD0557,1,26362.51,1.68
ITEM001335,ORD00894,PROD0571,4,7572.57,4.36
ITEM001336,ORD01362,PROD0367,4,50069.81,45.96
ITEM001337,ORD00282,PROD0124,1,61845.71,28.52
ITEM001338,ORD01362,PROD0202,4,5133.68,27.3
ITEM001339,ORD01142,PROD0270,4,5019.34,39.5
ITEM001340,ORD00380,PROD0597,4,39593.25,1.99
ITEM001341,ORD00415,PROD0151,3,8842.64,35.07
ITEM001342,ORD00023,PROD0381,1,23318.54,0.61
ITEM001343,ORD01075,PROD0273,5,30127.31,15.17
ITEM001344,ORD00281,PROD0328,2,41173.01,40.06
ITEM001345,ORD00387,PROD0487,4,56731.93,4.95
ITEM001346,ORD00795,PROD0567,5,60435.6,3.55
ITEM001347,ORD01367,PROD0131,5,13800.72,38.03
ITEM001348,ORD00979,PROD0526,1,18874.44,12.35
ITEM001349,ORD00847,PROD0371,2,25491.43,20.32
ITEM001350,ORD00885,PROD0044,3,64415.97,1.38
ITEM001351,ORD01376,PROD0383,4,61480.1,41.82
ITEM001352,ORD00461,PROD0131,4,18538.39,39.52
ITEM001353,ORD00833,PROD0162,2,24761.19,14.38
ITEM001354,ORD00154,PROD0444,5,29968.91,3.32
ITEM001355,ORD00174,PROD0150,1,23066.07,19.66
ITEM001356,ORD00952,PROD0350,3,78352.83,30.26
ITEM001357,ORD00632,PROD0482,5,53809.79,37.87
ITEM001358,ORD01410,PROD0574,5,13906.54,39.29
ITEM001359,ORD00282,PROD0481,3,40284.31,24.48
ITEM001360,ORD00702,PROD0546,5,16903.66,3.15
ITEM001361,ORD01289,PROD0275,3,6146.92,29.72
ITEM001362,ORD00467,PROD0321,3,48052.76,28.3
ITEM001363,ORD00714,PROD0314,2,36938.67,25.88
ITEM001364,ORD00843,PROD0286,3,26373.5,33.48
ITEM001365,ORD00386,PROD0143,3,3214.22,34.3
ITEM001366,ORD01460,PROD0556,5,6461.09,39.9
ITEM001367,ORD01192,PROD0533,2,60091.58,36.14
ITEM001368,ORD00597,PROD0253,2,40271.68,31.67
ITEM001369,ORD00691,PROD0188,4,29835.46,19.58
ITEM001370,ORD01469,PROD0278,5,18770.65,17.07
ITEM001371,ORD00522,PROD0074,3,28426.22,18.83
ITEM001372,ORD01128,PROD0403,1,15668.97,40.6
ITEM001373,ORD00522,PROD0507,4,83258.43,27.53
ITEM001374,ORD00568,PROD0524,5,56251.92,13.29
ITEM001375,ORD00876,PROD0502,5,43301.28,21.86
ITEM001376,ORD00642,PROD0123,2,40831.91,18.07
ITEM001377,ORD00112,PROD0043,1,19695.81,27.42
ITEM001378,ORD00550,PROD0131,1,21675.2,34.34
ITEM001379,ORD00420,PROD0041,5,56552.25,5.57
ITEM001380,ORD01279,PROD0284,3,60650.8,11.52
ITEM001381,ORD01267,PROD0585,3,50966.01,17.68
ITEM001382,ORD00485,PROD0156,1,39689.13,15.84
ITEM001383,ORD00451,PROD0176,4,1109.84,30.81
ITEM001384,ORD00329,PROD0094,5,80927.94,48.93
ITEM001385,ORD00553,PROD0498,1,27060.47,42.27
ITEM001386,ORD00453,PROD0248,4,36123.0,44.59
ITEM001387,ORD00452,PROD0287,1,11163.6,33.56
ITEM001388,ORD00892,PROD0594,5,92443.56,22.31
ITEM001389,ORD00476,PROD0103,1,32865.37,22.21
ITEM001390,ORD00308,PROD0394,5,76201.01,1.15
ITEM001391,ORD00557,PROD0211,4,641.92,43.76
