order_id,customer_id,order_date,status,region_code
ORD00772,CUST0446,2026-07-12 12:35:53,DELIVERED,NORTH
ORD00773,CUST0597,2025-01-07 07:21:13,RETURNED,CENTRAL
ORD00774,CUST0414,2025-04-10 01:48:37,DELIVERED,NORTH
ORD00775,CUST0379,2026-03-03 07:57:37,PLACED,NORTH
ORD00776,CUST0574,2025-10-07 00:48:19,PLACED,EAST
ORD00777,CUST0032,2025-07-02 17:12:47,CANCELLED,CENTRAL
ORD00778,CUST0404,2026-05-01 14:50:21,DELIVERED,WEST
ORD00779,CUST0416,2025-10-24 08:53:16,CANCELLED,CENTRAL
ORD00780,CUST0217,2026-05-30 13:39:47,SHIPPED,WEST
ORD00781,CUST0143,2025-05-27 04:48:09,RETURNED,WEST
ORD00782,CUST0369,2025-11-21 01:50:00,SHIPPED,EAST
ORD00783,CUST0129,2025-04-15 07:06:47,PLACED,NORTH
ORD00784,CUST0017,2025-04-22 20:16:40,CANCELLED,WEST
ORD00785,CUST0140,2025-03-07 18:14:27,SHIPPED,WEST
ORD00786,CUST0467,2026-06-25 03:01:07,RETURNED,WEST
ORD00787,CUST0185,2025-12-19 22:31:29,RETURNED,WEST
ORD00788,CUST0566,2025-12-16 13:27:40,CANCELLED,EAST
ORD00789,CUST0232,2025-05-25 07:23:45,CANCELLED,CENTRAL
ORD00790,CUST0008,2026-03-25 21:33:16,CANCELLED,SOUTH
ORD00791,CUST0514,2025-07-29 03:11:31,CANCELLED,CENTRAL
ORD00792,CUST0591,2025-10-13 00:49:01,PLACED,NORTH
ORD00793,CUST0582,2026-01-11 08:46:15,DELIVERED,NORTH
ORD00794,CUST0595,2026-01-10 00:25:26,PLACED,SOUTH
ORD00795,CUST0540,2025-08-06 00:46:23,CANCELLED,CENTRAL
ORD00796,CUST0081,2026-02-11 12:04:39,RETURNED,NORTH
ORD00797,CUST0252,2026-01-02 23:08:08,PLACED,CENTRAL
ORD00798,CUST0594,2025-08-31 17:25:01,RETURNED,NORTH
ORD00799,CUST0352,2026-02-20 13:44:34,PLACED,WEST
ORD00800,CUST0465,2026-02-03 04:43:58,CANCELLED,CENTRAL
ORD00801,CUST0340,2025-11-24 00:18:32,DELIVERED,EAST
ORD00802,CUST0297,2025-05-11 02:34:42,PLACED,CENTRAL
ORD00803,CUST0312,2026-07-19 15:44:05,RETURNED,EAST
ORD00804,CUST0063,2026-05-04 19:00:11,CANCELLED,CENTRAL
ORD00805,CUST0174,2026-03-21 22:53:03,PLACED,EAST
ORD00806,CUST0028,2025-08-11 18:37:52,CANCELLED,NORTH
ORD00807,CUST0130,2026-01-28 16:59:40,PLACED,EAST
ORD00808,CUST0259,2025-04-13 22:42:05,RETURNED,EAST
ORD00809,CUST0282,2025-07-19 14:00:06,PLACED,NORTH
ORD00810,CUST0179,2026-04-05 15:23:40,SHIPPED,WEST
ORD00811,CUST0379,2025-05-17 05:40:52,DELIVERED,SOUTH
ORD00812,CUST0497,2025-05-21 10:31:39,RETURNED,NORTH
ORD00813,CUST0352,2025-03-07 13:21:26,SHIPPED,CENTRAL
ORD00814,CUST0158,2026-01-21 05:08:45,CANCELLED,WEST
ORD00815,CUST0244,2026-05-29 03:43:51,CANCELLED,SOUTH
ORD00816,CUST0216,2026-03-25 18:10:42,DELIVERED,NORTH
ORD00817,CUST0271,2025-04-01 02:17:30,PLACED,SOUTH
ORD00818,CUST0476,2025-11-06 17:08:30,CANCELLED,EAST
ORD00819,CUST0488,2026-02-18 14:54:28,SHIPPED,WEST
ORD00820,CUST0400,2026-01-04 14:59:27,DELIVERED,SOUTH
ORD00821,CUST0544,2025-12-04 16:02:07,PLACED,EAST
ORD00822,CUST0460,2025-10-24 17:04:20,DELIVERED,CENTRAL
ORD00823,CUST0043,2025-03-17 15:00:08,RETURNED,EAST
ORD00824,CUST0443,2026-04-20 04:16:32,DELIVERED,EAST
ORD00825,CUST0277,2025-07-27 10:52:39,PLACED,EAST
ORD00826,CUST0599,2025-10-31 19:38:04,CANCELLED,SOUTH
ORD00827,CUST0200,2026-02-08 20:36:49,DELIVERED,SOUTH
ORD00828,CUST0321,2026-03-02 08:14:16,PLACED,NORTH
ORD00829,CUST0070,2025-01-10 06:58:36,CANCELLED,NORTH
ORD00830,CUST0538,2025-03-22 16:58:19,CANCELLED,EAST
ORD00831,CUST0225,2026-07-18 07:39:07,DELIVERED,EAST
ORD00832,CUST0198,2025-01-27 10:35:04,PLACED,CENTRAL
ORD00833,CUST0095,2025-02-14 04:21:20,RETURNED,SOUTH
ORD00834,CUST0125,2026-07-04 23:28:35,PLACED,NORTH
ORD00835,CUST0134,2025-10-20 00:22:23,RETURNED,SOUTH
ORD00836,CUST0114,2026-06-25 07:55:25,SHIPPED,EAST
ORD00837,CUST0302,2025-12-29 16:40:58,PLACED,WEST
ORD00838,CUST0284,2025-11-28 15:32:50,DELIVERED,EAST
ORD00839,CUST0166,2025-02-27 11:24:18,DELIVERED,NORTH
ORD00840,CUST0392,2025-10-29 19:51:02,DELIVERED,NORTH
ORD00841,CUST0265,2025-07-25 13:42:37,SHIPPED,WEST
ORD00842,CUST0072,2026-01-17 22:21:30,SHIPPED,CENTRAL
ORD00843,CUST0403,2025-05-19 14:24:11,CANCELLED,NORTH
ORD00844,CUST0148,2026-02-24 22:06:49,CANCELLED,SOUTH
ORD00845,CUST0109,2025-12-09 23:40:46,DELIVERED,NORTH
ORD00846,CUST0036,2025-02-26 15:19:05,PLACED,CENTRAL
ORD00847,CUST0257,2025-12-13 07:50:38,PLACED,WEST
ORD00848,CUST0153,2026-05-23 02:17:30,PLACED,NORTH
ORD00849,CUST0400,2025-07-26 22:44:09,SHIPPED,EAST
ORD00850,CUST0401,2026-03-23 08:04:14,PLACED,CENTRAL
ORD00851,CUST0503,2026-01-07 09:09:53,CANCELLED,WEST
ORD00852,CUST0072,2026-02-24 12:43:44,SHIPPED,NORTH
ORD00853,CUST0394,2026-06-20 08:45:43,CANCELLED,NORTH
ORD00854,CUST0581,2026-02-20 18:47:28,DELIVERED,EAST
ORD00855,CUST0311,2025-11-08 04:00:04,PLACED,NORTH
ORD00856,CUST0375,2026-02-20 06:09:23,DELIVERED,NORTH
ORD00857,CUST0471,2025-08-14 05:13:16,SHIPPED,SOUTH
ORD00858,CUST0568,2025-01-31 13:11:10,CANCELLED,SOUTH
ORD00859,CUST0307,2026-06-25 12:11:09,CANCELLED,NORTH
ORD00860,CUST0368,2026-01-13 21:05:00,PLACED,WEST
ORD00861,CUST0195,2025-04-19 16:43:32,PLACED,SOUTH
ORD00862,CUST0026,2026-07-14 00:54:28,RETURNED,SOUTH
ORD00863,CUST0501,2025-10-29 23:09:07,PLACED,CENTRAL
ORD00864,CUST0316,2026-01-24 02:47:15,RETURNED,WEST
ORD00865,CUST0017,2025-01-29 18:31:32,DELIVERED,NORTH
ORD00866,CUST0346,2026-07-15 00:38:15,PLACED,WEST
ORD00867,CUST0122,2025-06-14 09:58:01,RETURNED,WEST
ORD00868,CUST0550,2025-04-26 16:41:48,RETURNED,SOUTH
ORD00869,CUST0074,2025-01-29 15:26:58,SHIPPED,WEST
ORD00870,CUST0020,2026-01-02 00:10:14,RETURNED,NORTH
ORD00871,CUST0249,2026-06-29 17:07:12,SHIPPED,NORTH
ORD00872,CUST0177,2026-05-07 09:39:51,PLACED,EAST
ORD00873,CUST0100,2025-12-21 07:53:49,RETURNED,SOUTH
ORD00874,CUST0066,2025-03-24 14:09:26,PLACED,WEST
ORD00875,CUST0226,2025-02-19 00:27:27,SHIPPED,WEST
ORD00876,CUST0346,2026-07-28 03:58:56,CANCELLED,EAST
ORD00877,CUST0124,2026-06-16 08:19:54,RETURNED,CENTRAL
ORD00878,CUST0141,2025-09-07 18:52:11,SHIPPED,NORTH
ORD00879,CUST0178,2025-09-18 14:14:34,PLACED,NORTH
ORD00880,CUST0281,2025-04-20 16:50:41,CANCELLED,SOUTH
ORD00881,CUST0379,2026-03-06 20:16:04,SHIPPED,WEST
ORD00882,CUST0250,2026-03-29 01:00:06,PLACED,SOUTH
ORD00883,CUST0103,2026-05-07 00:57:42,RETURNED,WEST
ORD00884,CUST0162,2025-01-13 03:22:13,CANCELLED,NORTH
ORD00885,CUST0007,2025-01-06 14:39:54,SHIPPED,NORTH
ORD00886,CUST0291,2025-11-20 06:56:41,CANCELLED,SOUTH
ORD00887,CUST0212,2025-04-22 03:21:03,DELIVERED,CENTRAL
ORD00888,CUST0462,2025-11-17 00:49:14,SHIPPED,SOUTH
ORD00889,CUST0039,2026-04-09 03:18:54,SHIPPED,WEST
ORD00890,CUST0091,2026-05-03 03:41:59,DELIVERED,EAST
ORD00891,CUST0429,2025-01-04 13:11:30,RETURNED,SOUTH
ORD00892,CUST0197,2025-04-02 06:30:16,RETURNED,NORTH
ORD00893,CUST0371,2026-02-24 05:09:45,RETURNED,SOUTH
ORD00894,CUST0476,2026-05-02 14:08:23,SHIPPED,EAST
ORD00895,CUST0055,2025-05-31 11:11:01,PLACED,SOUTH
ORD00896,CUST0486,2026-01-22 10:20:55,SHIPPED,SOUTH
ORD00897,CUST0045,2025-02-11 23:08:51,DELIVERED,EAST
ORD00898,CUST0215,2025-12-04 14:52:00,DELIVERED,EAST
ORD00899,CUST0465,2025-02-03 15:29:47,PLACED,NORTH
ORD00900,CUST0551,2025-05-17 14:46:57,SHIPPED,NORTH
ORD00901,CUST0497,2026-02-04 22:30:03,PLACED,NORTH
ORD00902,CUST0241,2026-07-15 07:55:41,CANCELLED,CENTRAL
ORD00903,CUST0594,2025-09-11 04:33:51,CANCELLED,SOUTH
ORD00904,CUST0334,2025-06-28 16:41:22,PLACED,EAST
ORD00905,CUST0234,2025-03-18 04:02:52,SHIPPED,WEST
ORD00906,CUST0205,2025-10-19 16:25:51,SHIPPED,NORTH
ORD00907,CUST0483,2026-03-31 10:54:36,CANCELLED,NORTH
ORD00908,CUST0447,2025-04-23 13:54:04,SHIPPED,CENTRAL
ORD00909,CUST0466,2025-05-19 07:17:35,CANCELLED,EAST
ORD00910,CUST0140,2025-12-22 12:53:44,SHIPPED,EAST
ORD00911,CUST0277,2025-06-07 01:29:03,DELIVERED,SOUTH
ORD00912,CUST0033,2026-06-22 15:44:22,RETURNED,NORTH
ORD00913,CUST0288,2025-04-17 00:34:20,PLACED,WEST
ORD00914,CUST0470,2025-11-21 20:15:26,SHIPPED,EAST
ORD00915,CUST0226,2025-08-18 06:12:33,RETURNED,SOUTH
ORD00916,CUST0175,2026-03-26 00:57:53,RETURNED,SOUTH
ORD00917,CUST0089,2025-11-16 18:34:20,RETURNED,WEST
ORD00918,CUST0222,2026-04-05 11:52:00,CANCELLED,WEST
ORD00919,CUST0286,2025-01-12 06:22:17,CANCELLED,SOUTH
ORD00920,CUST0254,2025-09-12 05:14:19,CANCELLED,CENTRAL
ORD00921,CUST0228,2026-04-05 15:25:21,SHIPPED,CENTRAL
ORD00922,CUST0006,2025-11-21 11:49:54,PLACED,NORTH
ORD00923,CUST0482,2026-07-24 16:59:21,RETURNED,NORTH
ORD00924,CUST0436,2026-02-17 12:49:35,CANCELLED,WEST
ORD00925,CUST0101,2025-12-18 10:07:06,CANCELLED,SOUTH
ORD00926,CUST0086,2026-03-10 18:57:05,PLACED,WEST
ORD00927,CUST0224,2025-04-14 01:55:51,DELIVERED,EAST
ORD00928,CUST0245,2026-05-19 00:53:17,PLACED,NORTH
ORD00929,CUST0492,2026-06-04 15:43:39,DELIVERED,SOUTH
ORD00930,CUST0471,2026-03-20 00:40:07,RETURNED,NORTH
ORD00931,CUST0466,2025-12-27 05:07:29,SHIPPED,WEST
ORD00932,CUST0190,2025-10-15 17:08:16,CANCELLED,NORTH
ORD00933,CUST0073,2025-10-26 22:40:10,DELIVERED,CENTRAL
ORD00934,CUST0034,2025-08-19 08:50:16,CANCELLED,EAST
ORD00935,CUST0556,2026-03-23 19:03:09,SHIPPED,NORTH
ORD00936,CUST0344,2026-07-26 11:34:30,PLACED,CENTRAL
ORD00937,CUST0373,2025-02-10 01:11:46,PLACED,WEST
ORD00938,CUST0375,2025-12-28 10:48:22,RETURNED,NORTH
ORD00939,CUST0375,2025-10-12 14:48:22,SHIPPED,CENTRAL
ORD00940,CUST0069,2026-03-12 13:17:26,SHIPPED,SOUTH
ORD00941,CUST0343,2025-07-05 08:26:09,RETURNED,NORTH
ORD00942,CUST0490,2026-07-27 17:45:38,RETURNED,SOUTH
ORD00943,CUST0231,2025-09-06 21:52:42,DELIVERED,EAST
ORD00944,CUST0516,2026-06-13 08:20:43,CANCELLED,EAST
ORD00945,CUST0056,2025-02-19 05:17:13,DELIVERED,EAST
ORD00946,CUST0464,2026-01-13 15:55:35,RETURNED,CENTRAL
ORD00947,CUST0126,2026-01-01 04:29:21,RETURNED,CENTRAL
ORD00948,CUST0300,2025-12-18 01:29:15,RETURNED,EAST
ORD00949,CUST0068,2025-05-27 07:09:54,CANCELLED,NORTH
ORD00950,CUST0083,2025-10-31 10:50:58,SHIPPED,EAST
ORD00951,CUST0079,2025-03-26 22:42:35,SHIPPED,EAST
ORD00952,CUST0115,2026-06-26 10:33:08,SHIPPED,WEST
ORD00953,CUST0155,2025-06-08 15:36:38,RETURNED,NORTH
ORD00954,CUST0301,2025-11-20 12:48:21,RETURNED,SOUTH
ORD00955,CUST0486,2025-09-27 06:57:39,CANCELLED,WEST
ORD00956,CUST0022,2025-08-15 10:16:01,SHIPPED,NORTH
ORD00957,CUST0023,2025-06-30 10:54:32,RETURNED,EAST
ORD00958,CUST0422,2026-03-26 11:50:08,DELIVERED,EAST
ORD00959,CUST0498,2026-04-06 20:58:51,RETURNED,CENTRAL
ORD00960,CUST0456,2025-12-22 17:52:15,DELIVERED,CENTRAL
ORD00961,CUST0136,2025-08-27 01:28:51,SHIPPED,EAST
ORD00962,CUST0233,2026-01-12 02:56:45,DELIVERED,EAST
ORD00963,CUST0049,2025-04-26 05:13:37,DELIVERED,EAST
ORD00964,CUST0467,2025-05-10 05:13:56,RETURNED,SOUTH
ORD00965,CUST0549,2025-08-10 13:22:54,SHIPPED,SOUTH
ORD00966,CUST0158,2025-05-06 06:00:20,SHIPPED,NORTH
ORD00967,CUST0043,2025-09-03 22:20:00,RETURNED,SOUTH
ORD00968,CUST0452,2025-07-22 06:20:31,DELIVERED,SOUTH
ORD00969,CUST0211,2026-03-13 21:31:19,PLACED,EAST
ORD00970,CUST0353,2025-04-25 21:52:48,DELIVERED,WEST
ORD00971,CUST0553,2025-05-07 07:02:20,RETURNED,EAST
ORD00972,CUST0125,2025-01-20 08:38:22,CANCELLED,WEST
ORD00973,CUST0149,2025-12-22 18:29:53,DELIVERED,SOUTH
ORD00974,CUST0005,2026-07-28 14:32:39,RETURNED,CENTRAL
ORD00975,CUST0340,2026-05-18 17:30:06,DELIVERED,WEST
ORD00976,CUST0297,2026-03-22 15:03:26,SHIPPED,CENTRAL
ORD00977,CUST0453,2025-09-21 01:32:07,PLACED,WEST
ORD00978,CUST0042,2025-04-19 07:02:18,RETURNED,NORTH
ORD00979,CUST0316,2025-01-20 06:13:24,CANCELLED,CENTRAL
ORD00980,CUST0226,2025-12-13 09:32:00,DELIVERED,NORTH
ORD00981,CUST0335,2025-02-12 17:54:04,RETURNED,SOUTH
ORD00982,CUST0598,2026-02-13 21:26:17,SHIPPED,EAST
ORD00983,CUST0201,2025-01-18 12:20:14,PLACED,CENTRAL
ORD00984,CUST0457,2026-06-10 21:22:34,PLACED,CENTRAL
ORD00985,CUST0404,2025-06-01 00:48:41,CANCELLED,EAST
ORD00986,CUST0524,2025-02-13 12:48:11,DELIVERED,WEST
ORD00987,CUST0152,2026-07-11 02:31:55,CANCELLED,EAST
ORD00988,CUST0396,2025-10-17 14:04:35,PLACED,EAST
ORD00989,CUST0354,2025-09-30 21:43:57,DELIVERED,WEST
ORD00990,CUST0575,2025-03-10 00:57:24,SHIPPED,WEST
ORD00991,CUST0426,2025-12-10 16:52:45,DELIVERED,SOUTH
ORD00992,CUST0435,2026-07-20 22:11:28,CANCELLED,SOUTH
ORD00993,CUST0089,2025-04-22 13:37:49,SHIPPED,EAST
ORD00994,CUST0487,2026-02-13 00:19:16,DELIVERED,NORTH
ORD00995,CUST0385,2025-03-10 16:47:43,PLACED,WEST
ORD00996,CUST0280,2025-11-18 23:06:04,SHIPPED,CENTRAL
ORD00997,CUST0474,2026-07-06 15:57:49,RETURNED,SOUTH
ORD00998,CUST0205,2025-05-25 11:24:39,CANCELLED,EAST
ORD00999,CUST0568,2026-01-17 01:10:43,PLACED,EAST
ORD01000,CUST0600,2025-08-25 01:22:28,CANCELLED,CENTRAL
ORD01001,CUST0475,2025-06-24 09:21:37,PLACED,NORTH
ORD01002,CUST0158,2025-07-24 00:39:16,DELIVERED,WEST
ORD01003,CUST0128,2026-05-23 19:57:25,DELIVERED,WEST
ORD01004,CUST0184,2026-01-18 01:25:44,SHIPPED,NORTH
ORD01005,CUST0123,2025-08-04 07:42:00,CANCELLED,NORTH
ORD01006,CUST0371,2026-03-28 07:51:03,CANCELLED,CENTRAL
ORD01007,CUST0447,2025-07-20 07:49:10,CANCELLED,NORTH
ORD01008,CUST0383,2026-02-03 02:10:28,RETURNED,NORTH
ORD01009,CUST0266,2025-05-07 11:41:32,RETURNED,NORTH
ORD01010,CUST0150,2025-09-06 07:17:16,CANCELLED,SOUTH
ORD01011,CUST0366,2025-05-07 20:17:51,PLACED,EAST
ORD01012,CUST0370,2025-11-22 20:18:28,DELIVERED,NORTH
ORD01013,CUST0297,2025-08-15 13:00:46,RETURNED,NORTH
ORD01014,CUST0527,2025-05-31 12:58:13,SHIPPED,NORTH
ORD01015,CUST0172,2026-02-27 07:31:57,DELIVERED,EAST
ORD01016,CUST0309,2025-07-30 20:21:43,DELIVERED,NORTH
ORD01017,CUST0548,2026-03-27 12:51:11,DELIVERED,SOUTH
ORD01018,CUST0014,2025-04-17 08:55:21,RETURNED,EAST
ORD01019,CUST0382,2026-01-12 15:10:22,CANCELLED,EAST
ORD01020,CUST0167,2025-03-21 13:12:26,SHIPPED,SOUTH
ORD01021,CUST0516,2025-06-21 17:51:15,SHIPPED,CENTRAL
ORD01022,CUST0539,2026-02-18 06:58:54,RETURNED,NORTH
ORD01023,CUST0428,2025-12-24 16:10:51,PLACED,NORTH
ORD01024,CUST0135,2025-01-14 11:58:31,CANCELLED,EAST
ORD01025,CUST0320,2026-06-21 18:07:07,DELIVERED,SOUTH
ORD01026,CUST0453,2026-04-10 04:58:41,RETURNED,EAST
ORD01027,CUST0177,2026-07-06 09:23:59,DELIVERED,NORTH
ORD01028,CUST0122,2025-06-22 17:03:02,SHIPPED,SOUTH
ORD01029,CUST0233,2025-08-27 18:52:45,SHIPPED,SOUTH
ORD01030,CUST0134,2025-03-03 01:18:09,CANCELLED,NORTH
ORD01031,CUST0080,2025-01-15 14:34:36,CANCELLED,WEST
ORD01032,CUST0044,2025-06-02 12:14:52,PLACED,NORTH
ORD01033,CUST0526,2026-04-06 17:36:19,PLACED,WEST
ORD01034,CUST0122,2025-07-16 12:29:39,PLACED,NORTH
ORD01035,CUST0309,2026-06-03 12:42:46,PLACED,NORTH
ORD01036,CUST0127,2026-04-13 10:12:55,SHIPPED,CENTRAL
ORD01037,CUST0205,2025-05-24 12:34:58,DELIVERED,NORTH
ORD01038,CUST0093,2025-04-24 01:22:43,DELIVERED,CENTRAL
ORD01039,CUST0357,2025-10-01 13:32:41,SHIPPED,CENTRAL
ORD01040,CUST0248,2026-01-28 04:11:24,RETURNED,NORTH
ORD01041,CUST0102,2026-03-26 01:11:34,PLACED,CENTRAL
ORD01042,CUST0223,2026-07-10 23:41:45,SHIPPED,EAST
ORD01043,CUST0176,2026-02-22 04:45:48,PLACED,NORTH
ORD01044,CUST0220,2026-01-27 14:52:51,CANCELLED,EAST
ORD01045,CUST0190,2025-12-08 11:57:54,PLACED,SOUTH
ORD01046,CUST0364,2025-10-22 20:32:15,CANCELLED,SOUTH
ORD01047,CUST0527,2025-06-26 17:55:04,CANCELLED,NORTH
ORD01048,CUST0322,2025-04-07 00:21:29,CANCELLED,NORTH
ORD01049,CUST0533,2025-04-16 13:35:24,CANCELLED,EAST
ORD01050,CUST0296,2026-03-09 17:41:43,PLACED,NORTH
ORD01051,CUST0336,2026-01-19 11:28:25,PLACED,WEST
ORD01052,CUST0291,2025-12-21 22:05:11,RETURNED,EAST
ORD01053,CUST0455,2025-06-25 10:35:09,RETURNED,WEST
ORD01054,CUST0298,2025-11-29 09:47:01,SHIPPED,NORTH
ORD01055,CUST0488,2026-06-12 11:55:17,DELIVERED,SOUTH
ORD01056,CUST0014,2026-06-08 15:13:58,CANCELLED,NORTH
ORD01057,CUST0406,2025-12-07 05:59:58,RETURNED,NORTH
ORD01058,CUST0123,2025-04-22 08:33:54,CANCELLED,WEST
ORD01059,CUST0105,2026-07-30 21:17:49,SHIPPED,NORTH
ORD01060,CUST0373,2025-06-04 15:14:21,DELIVERED,SOUTH
ORD01061,CUST0414,2025-04-06 08:27:09,SHIPPED,WEST
ORD01062,CUST0512,2025-08-05 07:57:28,RETURNED,CENTRAL
ORD01063,CUST0280,2026-05-16 01:52:58,CANCELLED,EAST
ORD01064,CUST0488,2026-06-02 19:45:36,RETURNED,WEST
ORD01065,CUST0497,2026-02-02 05:27:27,DELIVERED,SOUTH
ORD01066,CUST0466,2025-03-25 21:56:58,PLACED,EAST
ORD01067,CUST0502,2026-01-22 05:51:18,SHIPPED,SOUTH
ORD01068,CUST0031,2025-03-19 08:44:30,PLACED,NORTH
ORD01069,CUST0511,2026-06-11 16:50:20,PLACED,SOUTH
ORD01070,CUST0392,2026-04-15 14:15:40,DELIVERED,SOUTH
ORD01071,CUST0311,2026-04-29 02:18:02,RETURNED,NORTH
ORD01072,CUST0079,2026-05-29 11:26:08,RETURNED,WEST
ORD01073,CUST0478,2025-06-06 20:16:50,DELIVERED,WEST
ORD01074,CUST0503,2026-01-28 02:03:22,DELIVERED,CENTRAL
ORD01075,CUST0352,2026-02-24 20:11:26,RETURNED,NORTH
ORD01076,CUST0033,2025-12-01 07:21:24,PLACED,WEST
ORD01077,CUST0461,2025-09-02 07:48:30,CANCELLED,WEST
ORD01078,CUST0471,2025-01-28 22:44:12,PLACED,SOUTH
ORD01079,CUST0571,2026-05-28 04:18:44,DELIVERED,SOUTH
ORD01080,CUST0504,2025-12-01 12:28:40,SHIPPED,EAST
ORD01081,CUST0399,2026-01-14 14:49:06,PLACED,CENTRAL
ORD01082,CUST0503,2026-05-28 16:45:24,RETURNED,CENTRAL
ORD01083,CUST0586,2025-12-31 22:02:57,CANCELLED,CENTRAL
ORD01084,CUST0161,2026-01-29 13:17:38,PLACED,WEST
ORD01085,CUST0270,2026-01-20 05:42:39,RETURNED,WEST
ORD01086,CUST0362,2025-08-09 22:18:00,DELIVERED,NORTH
ORD01087,CUST0029,2026-04-04 15:02:09,PLACED,SOUTH
ORD01088,CUST0376,2025-09-28 23:32:04,RETURNED,NORTH
ORD01089,CUST0350,2025-10-23 14:24:07,PLACED,WEST
ORD01090,CUST0354,2025-10-05 13:47:11,CANCELLED,EAST
ORD01091,CUST0058,2026-05-29 14:24:25,SHIPPED,SOUTH
ORD01092,CUST0241,2026-05-19 09:08:22,DELIVERED,CENTRAL
ORD01093,CUST0087,2026-06-19 09:05:12,PLACED,EAST
ORD01094,CUST0118,2025-09-20 05:12:47,SHIPPED,NORTH
ORD01095,CUST0552,2025-09-11 07:15:30,PLACED,WEST
ORD01096,CUST0433,2026-03-18 05:12:30,RETURNED,WEST
ORD01097,CUST0274,2025-01-16 20:19:33,CANCELLED,CENTRAL
ORD01098,CUST0023,2025-09-03 20:15:17,CANCELLED,CENTRAL
ORD01099,CUST0400,2025-09-08 10:22:11,RETURNED,NORTH
ORD01100,CUST0501,2025-03-19 17:11:30,SHIPPED,EAST
ORD01101,CUST0509,2026-01-26 12:17:04,DELIVERED,SOUTH
ORD01102,CUST0307,2025-10-10 05:02:32,CANCELLED,SOUTH
ORD01103,CUST0509,2026-05-09 13:32:18,PLACED,CENTRAL
ORD01104,CUST0220,2025-08-12 04:41:45,DELIVERED,NORTH
ORD01105,CUST0305,2026-03-22 11:12:02,CANCELLED,SOUTH
ORD01106,CUST0095,2026-07-12 11:01:30,RETURNED,NORTH
ORD01107,CUST0345,2025-08-01 07:53:30,PLACED,CENTRAL
ORD01108,CUST0544,2026-01-05 03:38:40,CANCELLED,SOUTH
ORD01109,CUST0356,2025-03-01 13:04:32,DELIVERED,CENTRAL
ORD01110,CUST0308,2025-12-03 06:02:10,RETURNED,EAST
ORD01111,CUST0205,2025-11-18 19:22:38,CANCELLED,EAST
ORD01112,CUST0528,2025-12-19 00:47:36,RETURNED,SOUTH
ORD01113,CUST0020,2026-05-03 15:51:33,RETURNED,SOUTH
ORD01114,CUST0591,2026-01-23 17:49:48,SHIPPED,WEST
ORD01115,CUST0275,2026-05-11 11:48:33,RETURNED,CENTRAL
ORD01116,CUST0445,2026-03-16 17:10:31,PLACED,CENTRAL
ORD01117,CUST0206,2025-10-10 22:34:19,CANCELLED,SOUTH
ORD01118,CUST0247,2025-04-27 21:00:48,DELIVERED,WEST
ORD01119,CUST0421,2025-09-05 12:07:32,PLACED,SOUTH
ORD01120,CUST0423,2025-07-27 08:01:28,DELIVERED,SOUTH
ORD01121,CUST0263,2026-06-18 11:54:12,RETURNED,SOUTH
ORD01122,CUST0416,2025-07-05 05:39:11,PLACED,SOUTH
ORD01123,CUST0197,2025-01-22 12:26:35,SHIPPED,EAST
ORD01124,CUST0476,2026-01-13 00:10:58,RETURNED,WEST
ORD01125,CUST0433,2026-05-18 11:30:03,PLACED,SOUTH
ORD01126,CUST0164,2025-07-31 19:43:10,SHIPPED,NORTH
ORD01127,CUST0265,2025-08-04 18:02:42,RETURNED,SOUTH
ORD01128,CUST0044,2026-07-16 03:53:29,CANCELLED,NORTH
ORD01129,CUST0057,2025-03-07 04:33:36,DELIVERED,CENTRAL
ORD01130,CUST0306,2025-02-19 09:14:55,CANCELLED,EAST
ORD01131,CUST0093,2025-11-05 06:39:35,SHIPPED,SOUTH
ORD01132,CUST0115,2026-03-20 11:42:54,RETURNED,NORTH
ORD01133,CUST0535,2026-05-31 21:54:17,RETURNED,CENTRAL
ORD01134,CUST0258,2026-01-21 14:31:09,PLACED,SOUTH
ORD01135,CUST0126,2025-09-01 10:23:31,DELIVERED,CENTRAL
ORD01136,CUST0400,2025-07-03 06:12:16,CANCELLED,SOUTH
ORD01137,CUST0148,2025-03-24 23:09:27,SHIPPED,SOUTH
ORD01138,CUST0282,2025-12-08 08:24:55,CANCELLED,EAST
ORD01139,CUST0058,2026-01-16 20:56:47,RETURNED,EAST
ORD01140,CUST0116,2025-09-03 19:48:00,RETURNED,WEST
ORD01141,CUST0487,2026-06-15 07:10:01,SHIPPED,EAST
ORD01142,CUST0149,2025-10-09 22:46:24,CANCELLED,EAST
ORD01143,CUST0316,2025-01-17 08:51:06,RETURNED,NORTH
ORD01144,CUST0056,2026-06-21 11:15:14,SHIPPED,EAST
ORD01145,CUST0566,2025-10-26 19:08:43,DELIVERED,EAST
ORD01146,CUST0125,2026-02-20 11:27:28,SHIPPED,WEST
ORD01147,CUST0398,2025-01-07 02:38:05,CANCELLED,EAST
ORD01148,CUST0309,2025-03-12 02:23:16,SHIPPED,EAST
ORD01149,CUST0216,2025-05-05 10:51:07,CANCELLED,EAST
ORD01150,CUST0417,2025-01-27 07:36:01,DELIVERED,NORTH
ORD01151,CUST0504,2026-01-01 21:46:40,CANCELLED,EAST
ORD01152,CUST0433,2025-03-19 23:30:32,SHIPPED,EAST
ORD01153,CUST0519,2025-02-21 13:10:29,DELIVERED,WEST
